"TDT4260","10:15","2017-03-24","EL3"
"TDT4260","10:15","2017-03-31","EL3"
"TDT4260","10:15","2017-04-07","EL3"
"TDT4260","10:15","2017-04-28","EL3"
"TDT4262","12:15","2017-01-12",""
"TDT4262","12:15","2017-01-19",""
"TDT4262","12:15","2017-01-26",""
"TDT4262","12:15","2017-02-02",""
"TDT4262","12:15","2017-02-09",""
"TDT4262","12:15","2017-02-16",""
"TDT4262","12:15","2017-02-23",""
"TDT4262","12:15","2017-03-02",""
"TDT4262","12:15","2017-03-09",""
"TDT4262","12:15","2017-03-16",""
"TDT4262","12:15","2017-03-23",""
"TDT4262","12:15","2017-03-30",""
"TDT4262","12:15","2017-04-06",""
"TDT4262","12:15","2017-04-20",""
"TDT4265","12:15","2017-01-13","K5"
"TDT4265","12:15","2017-01-20","K5"
"TDT4265","12:15","2017-01-27","K5"
"TDT4265","12:15","2017-02-03","K5"
"TDT4265","12:15","2017-02-10","K5"
"TDT4265","12:15","2017-02-17","K5"
"TDT4265","12:15","2017-02-24","K5"
"TDT4265","12:15","2017-03-03","K5"
"TDT4265","12:15","2017-03-10","K5"
"TDT4265","12:15","2017-03-17","K5"
"TDT4265","12:15","2017-03-24","K5"
"TDT4265","12:15","2017-03-31","K5"
"TDT4265","12:15","2017-04-07","K5"
"TDT4265","12:15","2017-04-28","K5"
"TDT4300","08:15","2017-01-13","R9"
"TDT4300","08:15","2017-01-20","R9"
"TDT4300","08:15","2017-01-27","R9"
"TDT4300","08:15","2017-02-03","R9"
"TDT4300","08:15","2017-02-10","R9"
"TDT4300","08:15","2017-02-17","R9"
"TDT4300","08:15","2017-02-24","R9"
"TDT4300","08:15","2017-03-03","R9"
"TDT4300","08:15","2017-03-10","R9"
"TDT4300","08:15","2017-03-17","R9"
"TDT4300","08:15","2017-03-24","R9"
"TDT4300","08:15","2017-03-31","R9"
"TDT4300","08:15","2017-04-07","R9"
"TDT4300","08:15","2017-04-28","R9"
"TDT4300","08:15","2017-01-10","R9"
"TDT4300","08:15","2017-01-17","R9"
"TDT4300","08:15","2017-01-24","R9"
"TDT4300","08:15","2017-01-31","R9"
"TDT4300","08:15","2017-02-07","R9"
"TDT4300","08:15","2017-02-14","R9"
"TDT4300","08:15","2017-02-21","R9"
"TDT4300","08:15","2017-02-28","R9"
"TDT4300","08:15","2017-03-07","R9"
"TDT4300","08:15","2017-03-14","R9"
"TDT4300","08:15","2017-03-21","R9"
"TDT4300","08:15","2017-03-28","R9"
"TDT4300","08:15","2017-04-04","R9"
"TDT4300","08:15","2017-04-18","R9"
"TDT4305","08:15","2017-01-14","EL2"
"TDT4305","08:15","2017-01-21","EL2"
"TDT4305","08:15","2017-01-28","EL2"
